state,topo,seed,flowNum,cc,randOffset,slots,multiFactor,maxFctNs,avgFctNs,makespanNs,dropPkts,linkUtil,runtimeS
-1,fat,113,128,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,113,128,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,114,128,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,115,144,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,116,144,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,117,144,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,118,144,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,119,144,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,120,160,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,121,160,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,122,160,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,123,160,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,124,160,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,125,176,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,126,176,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,127,176,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,128,176,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
