state,topo,seed,flowNum,cc,randOffset,slots,multiFactor,maxFctNs,avgFctNs,makespanNs,dropPkts,linkUtil,runtimeS
-1,fat,159,272,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,159,272,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,160,288,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,161,288,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,162,288,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,163,288,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,164,288,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,165,304,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,166,304,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,167,304,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,168,304,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,169,304,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,170,320,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,171,320,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,172,320,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,173,320,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,174,320,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
