src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000801,0b00cb01,10000,100,442496649,75,339214900,339214975,37111160,339214975
0b000501,0b00cb01,10000,100,442572752,31,349541403,349541434,37117540,349541434
0b000401,0b00cb01,10000,100,442791930,21,351536966,351536987,37135915,351536987
0b000301,0b00cb01,10000,100,442429273,20,358410391,358410411,37105513,358410411
0b000701,0b00cb01,10000,100,442369121,74,360622051,360622125,37100470,360622125
0b000901,0b00cb01,10000,100,443033490,93,361146012,361146105,37156169,361146105
0b000001,0b00cb01,10000,100,442518303,4,366731922,366731926,37112977,366731926
0b000101,0b00cb01,10000,100,441910758,5,368299921,368299926,37062038,368299926
0b000201,0b00cb01,10000,100,442579512,7,368410286,368410293,37118108,368410293
0b000601,0b00cb01,10000,100,443686486,56,369997025,369997081,37210916,369997081
