src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000401,0b00cb01,10000,100,442518303,42,387664366,387664408,37112977,387664408
0b000901,0b00cb01,10000,100,441910758,92,387899090,387899182,37062038,387899182
0b000801,0b00cb01,10000,100,443686486,89,389258754,389258843,37210916,389258843
0b000201,0b00cb01,10000,100,442572752,36,389261764,389261800,37117540,389261800
0b000501,0b00cb01,10000,100,442369121,48,389444860,389444908,37100470,389444908
0b000601,0b00cb01,10000,100,442579512,54,390029783,390029837,37118108,390029837
0b000701,0b00cb01,10000,100,442496649,79,390125553,390125632,37111160,390125632
0b000301,0b00cb01,10000,100,442429273,36,390316433,390316469,37105513,390316469
0b000101,0b00cb01,10000,100,442791930,20,390487430,390487450,37135915,390487450
0b000001,0b00cb01,10000,100,443033490,15,390576594,390576609,37156169,390576609
