src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000501,0b00cb01,10000,100,442572752,36,567885771,567885807,37117540,567885807
0b000b01,0b00cb01,10000,100,442518303,70,571496133,571496203,37112977,571496203
0b000701,0b00cb01,10000,100,442299518,47,575226711,575226758,37094633,575226758
0b000801,0b00cb01,10000,100,442579512,49,585280953,585281002,37118108,585281002
0b000c01,0b00cb01,10000,100,441910758,75,585610086,585610161,37062038,585610161
0b000d01,0b00cb01,10000,100,443033490,76,586611961,586612037,37156169,586612037
0b000601,0b00cb01,10000,100,442850231,38,590454787,590454825,37140806,590454825
0b000a01,0b00cb01,10000,100,442369121,67,592720899,592720966,37100470,592720966
0b000101,0b00cb01,10000,100,442429273,7,592898334,592898341,37105513,592898341
0b000001,0b00cb01,10000,100,443686486,5,593274664,593274669,37210916,593274669
0b000201,0b00cb01,10000,100,442496649,11,596227763,596227774,37111160,596227774
0b000e01,0b00cb01,10000,100,441610566,95,602004366,602004461,37036871,602004461
0b000f01,0b00cb01,10000,100,442791930,97,603948774,603948871,37135915,603948871
0b000901,0b00cb01,10000,100,442825002,50,605130738,605130788,37138692,605130788
0b000301,0b00cb01,10000,100,441813827,23,609151306,609151329,37053911,609151329
0b000401,0b00cb01,10000,100,442727168,34,611927806,611927840,37130488,611927840
